state_name,year,condition_status,counts,condition
New Jersey,2010,Unknown or Not Stated,342,eclampsia
New Jersey,2011,Yes,56,eclampsia
New Jersey,2011,No,105513,eclampsia
New Jersey,2011,Unknown or Not Stated,314,eclampsia
New Jersey,2012,Yes,87,eclampsia
New Jersey,2012,No,103882,eclampsia
New Jersey,2012,Unknown or Not Stated,261,eclampsia
New Jersey,2013,Yes,101,eclampsia
New Jersey,2013,No,102300,eclampsia
New Jersey,2013,Unknown or Not Stated,174,eclampsia
New Jersey,2014,Yes,104,eclampsia
New Jersey,2014,No,103010,eclampsia
New Jersey,2014,Unknown or Not Stated,191,eclampsia
New Jersey,2015,Yes,148,eclampsia
New Jersey,2015,No,102917,eclampsia
New Jersey,2015,Unknown or Not Stated,62,eclampsia
New Jersey,2016,Yes,154,eclampsia
New Jersey,2016,No,102486,eclampsia
New Jersey,2017,Yes,125,eclampsia
New Jersey,2017,No,101118,eclampsia
New Jersey,2018,Yes,139,eclampsia
New Jersey,2018,No,101077,eclampsia
New Jersey,2019,Yes,140,eclampsia
New Jersey,2019,No,99439,eclampsia
New Jersey,2020,Yes,91,eclampsia
New Jersey,2020,No,97855,eclampsia
New Jersey,2021,Yes,127,eclampsia
New Jersey,2021,No,101361,eclampsia
New Mexico,2007,Yes,187,eclampsia
New Mexico,2007,No,30052,eclampsia
New Mexico,2007,Unknown or Not Stated,377,eclampsia
New Mexico,2008,Yes,96,eclampsia
New Mexico,2008,No,30077,eclampsia
New Mexico,2009,Yes,78,eclampsia
New Mexico,2009,No,28922,eclampsia
New Mexico,2010,Yes,88,eclampsia
New Mexico,2010,No,27762,eclampsia
New Mexico,2011,Yes,82,eclampsia
New Mexico,2011,No,27207,eclampsia
New Mexico,2012,Yes,87,eclampsia
New Mexico,2012,No,26981,eclampsia
New Mexico,2013,Yes,67,eclampsia
New Mexico,2013,No,26287,eclampsia
New Mexico,2014,Yes,75,eclampsia
New Mexico,2014,No,25977,eclampsia
New Mexico,2015,Yes,66,eclampsia
New Mexico,2015,No,25750,eclampsia
New Mexico,2016,Yes,103,eclampsia
New Mexico,2016,No,24589,eclampsia
New Mexico,2017,Yes,107,eclampsia
New Mexico,2017,No,23660,eclampsia
New Mexico,2018,Yes,113,eclampsia
New Mexico,2018,No,22926,eclampsia
New Mexico,2019,Yes,80,eclampsia
New Mexico,2019,No,22875,eclampsia
New Mexico,2020,Yes,189,eclampsia
New Mexico,2020,No,21712,eclampsia
New Mexico,2021,Yes,141,eclampsia
New Mexico,2021,No,21248,eclampsia
New York,2007,Yes,321,eclampsia
New York,2007,No,251499,eclampsia
New York,2007,Unknown or Not Stated,1631,eclampsia
New York,2008,Yes,201,eclampsia
New York,2008,No,127541,eclampsia
New York,2008,Unknown or Not Stated,390,eclampsia
New York,2008,Not Reported,122251,eclampsia
New York,2009,Yes,285,eclampsia
New York,2009,No,125140,eclampsia
New York,2009,Unknown or Not Stated,343,eclampsia
New York,2009,Not Reported,122342,eclampsia
New York,2010,Yes,258,eclampsia
New York,2010,No,122924,eclampsia
New York,2010,Unknown or Not Stated,496,eclampsia
New York,2010,Not Reported,120697,eclampsia
New York,2011,Yes,252,eclampsia
New York,2011,No,121234,eclampsia
New York,2011,Unknown or Not Stated,431,eclampsia
New York,2011,Not Reported,119395,eclampsia
New York,2012,Yes,277,eclampsia
New York,2012,No,120705,eclampsia
New York,2012,Unknown or Not Stated,372,eclampsia
New York,2012,Not Reported,119562,eclampsia
New York,2013,Yes,783,eclampsia
New York,2013,No,235704,eclampsia
New York,2013,Unknown or Not Stated,493,eclampsia
New York,2014,Yes,727,eclampsia
New York,2014,No,237220,eclampsia
New York,2014,Unknown or Not Stated,826,eclampsia
New York,2015,Yes,711,eclampsia
New York,2015,No,236094,eclampsia
New York,2015,Unknown or Not Stated,469,eclampsia
New York,2016,Yes,742,eclampsia
New York,2016,No,233323,eclampsia
New York,2016,Unknown or Not Stated,218,eclampsia
New York,2017,Yes,465,eclampsia
New York,2017,No,228866,eclampsia
New York,2017,Unknown or Not Stated,406,eclampsia
New York,2018,Yes,602,eclampsia
New York,2018,No,225142,eclampsia
New York,2018,Unknown or Not Stated,494,eclampsia
New York,2019,Yes,556,eclampsia
New York,2019,No,220499,eclampsia
New York,2019,Unknown or Not Stated,484,eclampsia
New York,2020,Yes,518,eclampsia
New York,2020,No,208422,eclampsia
New York,2020,Unknown or Not Stated,398,eclampsia
New York,2021,Yes,595,eclampsia
New York,2021,No,209696,eclampsia
New York,2021,Unknown or Not Stated,451,eclampsia
North Carolina,2007,Yes,457,eclampsia
North Carolina,2007,No,130542,eclampsia
North Carolina,2007,Unknown or Not Stated,38,eclampsia
North Carolina,2008,Yes,505,eclampsia
North Carolina,2008,No,130219,eclampsia
North Carolina,2008,Unknown or Not Stated,115,eclampsia
North Carolina,2009,Yes,636,eclampsia
North Carolina,2009,No,126190,eclampsia
North Carolina,2009,Unknown or Not Stated,19,eclampsia
North Carolina,2010,Yes,603,eclampsia
North Carolina,2010,No,121728,eclampsia
North Carolina,2010,Unknown or Not Stated,19,eclampsia
North Carolina,2011,Yes,345,eclampsia
North Carolina,2011,No,120021,eclampsia
North Carolina,2011,Unknown or Not Stated,23,eclampsia
North Carolina,2012,Yes,329,eclampsia
North Carolina,2012,No,119469,eclampsia
North Carolina,2012,Unknown or Not Stated,33,eclampsia
North Carolina,2013,Yes,265,eclampsia
North Carolina,2013,No,118722,eclampsia
North Carolina,2013,Unknown or Not Stated,15,eclampsia
North Carolina,2014,Yes,247,eclampsia
North Carolina,2014,No,120710,eclampsia
North Carolina,2014,Unknown or Not Stated,18,eclampsia
North Carolina,2015,Yes,324,eclampsia
North Carolina,2015,No,120511,eclampsia
North Carolina,2016,Yes,474,eclampsia
North Carolina,2016,No,120289,eclampsia
North Carolina,2016,Unknown or Not Stated,16,eclampsia
North Carolina,2017,Yes,546,eclampsia
North Carolina,2017,No,119569,eclampsia
North Carolina,2017,Unknown or Not Stated,10,eclampsia
North Carolina,2018,Yes,543,eclampsia
North Carolina,2018,No,118391,eclampsia
North Carolina,2018,Unknown or Not Stated,20,eclampsia
North Carolina,2019,Yes,492,eclampsia
North Carolina,2019,No,118227,eclampsia
North Carolina,2020,Yes,356,eclampsia
North Carolina,2020,No,116365,eclampsia
North Carolina,2021,Yes,366,eclampsia
North Carolina,2021,No,120077,eclampsia
North Carolina,2021,Unknown or Not Stated,23,eclampsia
North Dakota,2007,No,8828,eclampsia
North Dakota,2008,Yes,14,eclampsia
North Dakota,2008,No,8922,eclampsia
North Dakota,2009,Yes,13,eclampsia
North Dakota,2009,No,8985,eclampsia
North Dakota,2010,Yes,13,eclampsia
North Dakota,2010,No,9091,eclampsia
North Dakota,2011,Yes,19,eclampsia
North Dakota,2011,No,9505,eclampsia
North Dakota,2012,Yes,22,eclampsia
North Dakota,2012,No,10082,eclampsia
North Dakota,2013,Yes,32,eclampsia
North Dakota,2013,No,10565,eclampsia
North Dakota,2014,Yes,22,eclampsia
North Dakota,2014,No,11334,eclampsia
North Dakota,2015,Yes,23,eclampsia
North Dakota,2015,No,11290,eclampsia
North Dakota,2016,Yes,27,eclampsia
North Dakota,2016,No,11356,eclampsia
North Dakota,2017,Yes,29,eclampsia
North Dakota,2017,No,10707,eclampsia
North Dakota,2018,Yes,22,eclampsia
North Dakota,2018,No,10612,eclampsia
North Dakota,2019,Yes,25,eclampsia
North Dakota,2019,No,10429,eclampsia
North Dakota,2020,Yes,22,eclampsia
North Dakota,2020,No,10037,eclampsia
North Dakota,2021,Yes,17,eclampsia
North Dakota,2021,No,10095,eclampsia
Ohio,2007,Yes,809,eclampsia
Ohio,2007,No,148481,eclampsia
Ohio,2007,Unknown or Not Stated,1589,eclampsia
Ohio,2008,Yes,749,eclampsia
Ohio,2008,No,146623,eclampsia
Ohio,2008,Unknown or Not Stated,1449,eclampsia
Ohio,2009,Yes,796,eclampsia
Ohio,2009,No,143038,eclampsia
Ohio,2009,Unknown or Not Stated,1007,eclampsia
Ohio,2010,Yes,942,eclampsia
Ohio,2010,No,135875,eclampsia
Ohio,2010,Unknown or Not Stated,2311,eclampsia
Ohio,2011,Yes,1137,eclampsia
Ohio,2011,No,134143,eclampsia
Ohio,2011,Unknown or Not Stated,2638,eclampsia
Ohio,2012,Yes,1193,eclampsia
Ohio,2012,No,135295,eclampsia
Ohio,2012,Unknown or Not Stated,1995,eclampsia
Ohio,2013,Yes,1120,eclampsia
Ohio,2013,No,136536,eclampsia
Ohio,2013,Unknown or Not Stated,1280,eclampsia
Ohio,2014,Yes,922,eclampsia
Ohio,2014,No,138456,eclampsia
Ohio,2014,Unknown or Not Stated,89,eclampsia
Ohio,2015,Yes,404,eclampsia
Ohio,2015,No,138852,eclampsia
Ohio,2016,Yes,357,eclampsia
Ohio,2016,No,137701,eclampsia
Ohio,2016,Unknown or Not Stated,27,eclampsia
Ohio,2017,Yes,454,eclampsia
Ohio,2017,No,136364,eclampsia
Ohio,2017,Unknown or Not Stated,14,eclampsia
Ohio,2018,Yes,279,eclampsia
Ohio,2018,No,134843,eclampsia
Ohio,2018,Unknown or Not Stated,12,eclampsia
Ohio,2019,Yes,296,eclampsia
Ohio,2019,No,134157,eclampsia
Ohio,2020,Yes,274,eclampsia
Ohio,2020,No,128901,eclampsia
Ohio,2020,Unknown or Not Stated,16,eclampsia
Ohio,2021,Yes,305,eclampsia
Ohio,2021,No,129467,eclampsia
Ohio,2021,Unknown or Not Stated,19,eclampsia
Oklahoma,2007,Yes,161,eclampsia
Oklahoma,2007,No,54252,eclampsia
Oklahoma,2007,Unknown or Not Stated,652,eclampsia
Oklahoma,2008,Yes,206,eclampsia
Oklahoma,2008,No,53978,eclampsia
Oklahoma,2008,Unknown or Not Stated,597,eclampsia
Oklahoma,2009,Yes,407,eclampsia
Oklahoma,2009,No,54043,eclampsia
Oklahoma,2009,Unknown or Not Stated,103,eclampsia
Oklahoma,2010,Yes,380,eclampsia
Oklahoma,2010,No,52856,eclampsia
Oklahoma,2011,Yes,264,eclampsia
Oklahoma,2011,No,52007,eclampsia
Oklahoma,2012,Yes,273,eclampsia
Oklahoma,2012,No,52478,eclampsia
Oklahoma,2013,Yes,216,eclampsia
Oklahoma,2013,No,53153,eclampsia
Oklahoma,2014,Yes,298,eclampsia
Oklahoma,2014,No,53041,eclampsia
Oklahoma,2015,Yes,349,eclampsia
Oklahoma,2015,No,52773,eclampsia
Oklahoma,2016,Yes,287,eclampsia
Oklahoma,2016,No,52304,eclampsia
Oklahoma,2017,Yes,332,eclampsia
Oklahoma,2017,No,49881,eclampsia
Oklahoma,2018,Yes,255,eclampsia
Oklahoma,2018,No,49545,eclampsia
Oklahoma,2019,Yes,323,eclampsia
Oklahoma,2019,No,48818,eclampsia
Oklahoma,2020,Yes,343,eclampsia
Oklahoma,2020,No,47280,eclampsia
Oklahoma,2021,Yes,282,eclampsia
Oklahoma,2021,No,48122,eclampsia
Oregon,2007,Yes,162,eclampsia
Oregon,2007,No,48913,eclampsia
Oregon,2007,Unknown or Not Stated,303,eclampsia
Oregon,2008,Yes,318,eclampsia
Oregon,2008,No,48763,eclampsia
Oregon,2008,Unknown or Not Stated,15,eclampsia
Oregon,2009,Yes,424,eclampsia
Oregon,2009,No,46694,eclampsia
Oregon,2009,Unknown or Not Stated,14,eclampsia
Oregon,2010,Yes,344,eclampsia
Oregon,2010,No,45188,eclampsia
Oregon,2011,Yes,295,eclampsia
Oregon,2011,No,44859,eclampsia
Oregon,2012,Yes,326,eclampsia
Oregon,2012,No,44733,eclampsia
Oregon,2013,Yes,349,eclampsia
Oregon,2013,No,44803,eclampsia
Oregon,2014,Yes,318,eclampsia
Oregon,2014,No,45237,eclampsia
Oregon,2015,Yes,317,eclampsia
Oregon,2015,No,45337,eclampsia
Oregon,2016,Yes,306,eclampsia
Oregon,2016,No,45227,eclampsia
Oregon,2017,Yes,237,eclampsia
Oregon,2017,No,43394,eclampsia
Oregon,2018,Yes,239,eclampsia
Oregon,2018,No,41949,eclampsia
Oregon,2019,Yes,195,eclampsia
Oregon,2019,No,41661,eclampsia
Oregon,2020,Yes,156,eclampsia
Oregon,2020,No,39662,eclampsia
Oregon,2021,Yes,78,eclampsia
Oregon,2021,No,40836,eclampsia
Pennsylvania,2007,Not Reported,150713,eclampsia
Pennsylvania,2008,Not Reported,149273,eclampsia
Pennsylvania,2009,Not Reported,146434,eclampsia
Pennsylvania,2010,Not Reported,143321,eclampsia
Pennsylvania,2011,Not Reported,143178,eclampsia
Pennsylvania,2012,Not Reported,142514,eclampsia
Pennsylvania,2013,Not Reported,140921,eclampsia
Pennsylvania,2014,Not Reported,142268,eclampsia
Pennsylvania,2015,Not Reported,141047,eclampsia
Pennsylvania,2016,Yes,826,eclampsia
Pennsylvania,2016,No,138562,eclampsia
Pennsylvania,2016,Unknown or Not Stated,21,eclampsia
Pennsylvania,2017,Yes,833,eclampsia
Pennsylvania,2017,No,136884,eclampsia
Pennsylvania,2017,Unknown or Not Stated,28,eclampsia
Pennsylvania,2018,Yes,908,eclampsia
Pennsylvania,2018,No,134727,eclampsia
Pennsylvania,2018,Unknown or Not Stated,38,eclampsia
Pennsylvania,2019,Yes,1332,eclampsia
Pennsylvania,2019,No,132866,eclampsia
Pennsylvania,2019,Unknown or Not Stated,32,eclampsia
Pennsylvania,2020,Yes,1039,eclampsia
Pennsylvania,2020,No,129609,eclampsia
Pennsylvania,2020,Unknown or Not Stated,45,eclampsia
Pennsylvania,2021,Yes,1027,eclampsia
Pennsylvania,2021,No,131322,eclampsia
Pennsylvania,2021,Unknown or Not Stated,273,eclampsia
Rhode Island,2007,No,12228,eclampsia
Rhode Island,2007,Unknown or Not Stated,139,eclampsia
Rhode Island,2008,No,11777,eclampsia
Rhode Island,2008,Unknown or Not Stated,266,eclampsia
Rhode Island,2009,No,11302,eclampsia
Rhode Island,2009,Unknown or Not Stated,131,eclampsia
Rhode Island,2010,No,11040,eclampsia
Rhode Island,2010,Unknown or Not Stated,128,eclampsia
Rhode Island,2011,No,10671,eclampsia
Rhode Island,2011,Unknown or Not Stated,283,eclampsia
Rhode Island,2012,No,10726,eclampsia
Rhode Island,2012,Unknown or Not Stated,194,eclampsia
Rhode Island,2013,No,10603,eclampsia
Rhode Island,2013,Unknown or Not Stated,204,eclampsia
Rhode Island,2014,No,10580,eclampsia
Rhode Island,2014,Unknown or Not Stated,239,eclampsia
Rhode Island,2015,Yes,12,eclampsia
Rhode Island,2015,No,10968,eclampsia
Rhode Island,2015,Unknown or Not Stated,13,eclampsia
Rhode Island,2016,No,10788,eclampsia
Rhode Island,2017,No,10627,eclampsia
Rhode Island,2018,Yes,11,eclampsia
Rhode Island,2018,No,10490,eclampsia
Rhode Island,2019,Yes,10,eclampsia
Rhode Island,2019,No,10151,eclampsia
Rhode Island,2019,Unknown or Not Stated,14,eclampsia
Rhode Island,2020,Yes,11,eclampsia
Rhode Island,2020,No,10073,eclampsia
Rhode Island,2020,Unknown or Not Stated,17,eclampsia
Rhode Island,2021,No,10444,eclampsia
Rhode Island,2021,Unknown or Not Stated,14,eclampsia
South Carolina,2007,Not Reported,62875,eclampsia
South Carolina,2008,Not Reported,63071,eclampsia
South Carolina,2009,Not Reported,60620,eclampsia
South Carolina,2010,Not Reported,58342,eclampsia
South Carolina,2011,Not Reported,57393,eclampsia
South Carolina,2012,Not Reported,57155,eclampsia
South Carolina,2013,Not Reported,56795,eclampsia
South Carolina,2014,Not Reported,57627,eclampsia
South Carolina,2015,Not Reported,58139,eclampsia
South Carolina,2016,Not Reported,57342,eclampsia
South Carolina,2017,Not Reported,57029,eclampsia
South Carolina,2018,Not Reported,56669,eclampsia
South Carolina,2019,Not Reported,57038,eclampsia
South Carolina,2020,Not Reported,55704,eclampsia
South Carolina,2021,Not Reported,57185,eclampsia
South Dakota,2007,Yes,42,eclampsia
South Dakota,2007,No,12142,eclampsia
South Dakota,2007,Unknown or Not Stated,77,eclampsia
South Dakota,2008,Yes,44,eclampsia
South Dakota,2008,No,11993,eclampsia
South Dakota,2008,Unknown or Not Stated,34,eclampsia
South Dakota,2009,Yes,20,eclampsia
South Dakota,2009,No,11912,eclampsia
South Dakota,2010,Yes,18,eclampsia
South Dakota,2010,No,11787,eclampsia
South Dakota,2011,Yes,17,eclampsia
South Dakota,2011,No,11822,eclampsia
South Dakota,2012,Yes,21,eclampsia
South Dakota,2012,No,12079,eclampsia
South Dakota,2013,Yes,35,eclampsia
South Dakota,2013,No,12201,eclampsia
South Dakota,2013,Unknown or Not Stated,12,eclampsia
South Dakota,2014,Yes,36,eclampsia
South Dakota,2014,No,12215,eclampsia
South Dakota,2014,Unknown or Not Stated,32,eclampsia
South Dakota,2015,Yes,36,eclampsia
South Dakota,2015,No,12275,eclampsia
South Dakota,2015,Unknown or Not Stated,25,eclampsia
South Dakota,2016,Yes,72,eclampsia
South Dakota,2016,No,12202,eclampsia
South Dakota,2017,Yes,75,eclampsia
South Dakota,2017,No,12055,eclampsia
South Dakota,2018,Yes,75,eclampsia
South Dakota,2018,No,11806,eclampsia
South Dakota,2018,Unknown or Not Stated,12,eclampsia
South Dakota,2019,Yes,97,eclampsia
South Dakota,2019,No,11349,eclampsia
South Dakota,2020,Yes,76,eclampsia
South Dakota,2020,No,10875,eclampsia
South Dakota,2021,Yes,115,eclampsia
South Dakota,2021,No,11249,eclampsia
Tennessee,2007,Not Reported,86711,eclampsia
Tennessee,2008,Not Reported,85560,eclampsia
Tennessee,2009,Not Reported,82211,eclampsia
Tennessee,2010,Not Reported,79495,eclampsia
Tennessee,2011,Not Reported,79588,eclampsia
Tennessee,2012,Not Reported,80371,eclampsia
Tennessee,2013,Not Reported,79992,eclampsia
Tennessee,2014,Not Reported,81602,eclampsia
Tennessee,2015,Not Reported,81685,eclampsia
Tennessee,2016,Not Reported,80807,eclampsia
Tennessee,2017,Not Reported,81016,eclampsia
Tennessee,2018,Not Reported,80751,eclampsia
Tennessee,2019,Not Reported,80450,eclampsia
Tennessee,2020,Yes,392,eclampsia
Tennessee,2020,No,78295,eclampsia
Tennessee,2021,Yes,291,eclampsia
Tennessee,2021,No,81421,eclampsia
Texas,2007,Yes,420,eclampsia
Texas,2007,No,407195,eclampsia
Texas,2007,Unknown or Not Stated,10,eclampsia
Texas,2008,Yes,415,eclampsia
Texas,2008,No,405130,eclampsia
Texas,2009,Yes,436,eclampsia
Texas,2009,No,401532,eclampsia
Texas,2010,Yes,445,eclampsia
Texas,2010,No,385671,eclampsia
Texas,2011,Yes,365,eclampsia
Texas,2011,No,377078,eclampsia
Texas,2012,Yes,396,eclampsia
Texas,2012,No,382328,eclampsia
Texas,2013,Yes,337,eclampsia
Texas,2013,No,386999,eclampsia
Texas,2014,Yes,470,eclampsia
Texas,2014,No,399294,eclampsia
Texas,2015,Yes,455,eclampsia
Texas,2015,No,403161,eclampsia
Texas,2016,Yes,342,eclampsia
Texas,2016,No,397703,eclampsia
Texas,2017,Yes,297,eclampsia
Texas,2017,No,381752,eclampsia
Texas,2018,Yes,381,eclampsia
Texas,2018,No,378210,eclampsia
Texas,2018,Unknown or Not Stated,33,eclampsia
Texas,2019,Yes,319,eclampsia
Texas,2019,No,376880,eclampsia
Texas,2019,Unknown or Not Stated,400,eclampsia
Texas,2020,Yes,296,eclampsia
Texas,2020,No,367397,eclampsia
Texas,2020,Unknown or Not Stated,497,eclampsia
Texas,2021,Yes,338,eclampsia
Texas,2021,No,372698,eclampsia
Texas,2021,Unknown or Not Stated,558,eclampsia
Utah,2007,Yes,394,eclampsia
Utah,2007,No,54655,eclampsia
Utah,2007,Unknown or Not Stated,81,eclampsia
Utah,2008,Yes,334,eclampsia
Utah,2008,No,55254,eclampsia
Utah,2008,Unknown or Not Stated,46,eclampsia
Utah,2009,Yes,123,eclampsia
Utah,2009,No,53764,eclampsia
Utah,2010,Yes,91,eclampsia
Utah,2010,No,52167,eclampsia
Utah,2011,Yes,79,eclampsia
Utah,2011,No,51142,eclampsia
Utah,2012,Yes,70,eclampsia
Utah,2012,No,51395,eclampsia
Utah,2013,Yes,43,eclampsia
Utah,2013,No,50910,eclampsia
Utah,2014,Yes,27,eclampsia
Utah,2014,No,51126,eclampsia
Utah,2015,Yes,23,eclampsia
Utah,2015,No,50755,eclampsia
Utah,2016,Yes,33,eclampsia
Utah,2016,No,50431,eclampsia
Utah,2017,Yes,30,eclampsia
Utah,2017,No,48554,eclampsia
Utah,2018,Yes,107,eclampsia
Utah,2018,No,47101,eclampsia
Utah,2019,Yes,37,eclampsia
Utah,2019,No,46789,eclampsia
Utah,2020,Yes,21,eclampsia
Utah,2020,No,45681,eclampsia
Utah,2021,Yes,25,eclampsia
Utah,2021,No,46687,eclampsia
Vermont,2007,No,6495,eclampsia
Vermont,2007,Unknown or Not Stated,11,eclampsia
Vermont,2008,No,6324,eclampsia
Vermont,2008,Unknown or Not Stated,11,eclampsia
Vermont,2009,No,6095,eclampsia
Vermont,2010,No,6206,eclampsia
Vermont,2010,Unknown or Not Stated,13,eclampsia
Vermont,2011,No,6051,eclampsia
Vermont,2011,Unknown or Not Stated,25,eclampsia
Vermont,2012,No,5987,eclampsia
Vermont,2012,Unknown or Not Stated,18,eclampsia
Vermont,2013,No,5967,eclampsia
Vermont,2014,No,6116,eclampsia
Vermont,2015,No,5900,eclampsia
Vermont,2016,No,5750,eclampsia
Vermont,2017,Yes,10,eclampsia
Vermont,2017,No,5645,eclampsia
Vermont,2018,No,5427,eclampsia
Vermont,2019,No,5352,eclampsia
Vermont,2020,Yes,13,eclampsia
Vermont,2020,No,5120,eclampsia
Vermont,2021,Yes,25,eclampsia
Vermont,2021,No,5359,eclampsia
Virginia,2007,Yes,472,eclampsia
Virginia,2007,No,108406,eclampsia
Virginia,2008,Yes,495,eclampsia
Virginia,2008,No,106187,eclampsia
Virginia,2009,Yes,538,eclampsia
Virginia,2009,No,104506,eclampsia
Virginia,2009,Unknown or Not Stated,15,eclampsia
Virginia,2010,Yes,572,eclampsia
Virginia,2010,No,102416,eclampsia
Virginia,2010,Unknown or Not Stated,14,eclampsia
Virginia,2011,Yes,559,eclampsia
Virginia,2011,No,102077,eclampsia
Virginia,2011,Unknown or Not Stated,16,eclampsia
Virginia,2012,Yes,631,eclampsia
Virginia,2012,No,102354,eclampsia
Virginia,2012,Unknown or Not Stated,28,eclampsia
Virginia,2013,Yes,902,eclampsia
Virginia,2013,No,101219,eclampsia
Virginia,2013,Unknown or Not Stated,26,eclampsia
Virginia,2014,Yes,917,eclampsia
Virginia,2014,No,102377,eclampsia
Virginia,2015,Yes,998,eclampsia
Virginia,2015,No,102301,eclampsia
Virginia,2016,Yes,1396,eclampsia
Virginia,2016,No,101060,eclampsia
Virginia,2017,Yes,1315,eclampsia
Virginia,2017,No,99075,eclampsia
Virginia,2018,Yes,516,eclampsia
Virginia,2018,No,99326,eclampsia
Virginia,2019,Yes,340,eclampsia
Virginia,2019,No,97083,eclampsia
Virginia,2020,Yes,88,eclampsia
Virginia,2020,No,94658,eclampsia
Virginia,2021,Yes,117,eclampsia
Virginia,2021,No,95704,eclampsia
Washington,2007,Not Reported,88978,eclampsia
Washington,2008,Not Reported,90321,eclampsia
Washington,2009,Not Reported,89313,eclampsia
Washington,2010,Not Reported,86539,eclampsia
Washington,2011,Not Reported,86976,eclampsia
Washington,2012,Not Reported,87463,eclampsia
Washington,2013,Yes,227,eclampsia
Washington,2013,No,86144,eclampsia
Washington,2013,Unknown or Not Stated,206,eclampsia
Washington,2014,Yes,165,eclampsia
Washington,2014,No,88337,eclampsia
Washington,2014,Unknown or Not Stated,83,eclampsia
Washington,2015,Yes,118,eclampsia
Washington,2015,No,88771,eclampsia
Washington,2015,Unknown or Not Stated,101,eclampsia
Washington,2016,Yes,79,eclampsia
Washington,2016,No,89993,eclampsia
Washington,2016,Unknown or Not Stated,433,eclampsia
Washington,2017,Yes,92,eclampsia
Washington,2017,No,87093,eclampsia
Washington,2017,Unknown or Not Stated,377,eclampsia
Washington,2018,Yes,86,eclampsia
Washington,2018,No,85999,eclampsia
Washington,2019,Yes,74,eclampsia
Washington,2019,No,84794,eclampsia
Washington,2019,Unknown or Not Stated,27,eclampsia
Washington,2020,Yes,95,eclampsia
Washington,2020,No,82413,eclampsia
Washington,2020,Unknown or Not Stated,578,eclampsia
Washington,2021,Yes,173,eclampsia
Washington,2021,No,82757,eclampsia
Washington,2021,Unknown or Not Stated,981,eclampsia
West Virginia,2007,Yes,94,eclampsia
West Virginia,2007,No,21850,eclampsia
